,name,sallary,duty,time,location
6174,北京多维视通技术有限公司,1-2万/月,图像算法工程师,2月9日,北京-海淀区
6175,天津展誉科技有限公司,4-6千/月,人工智能工程师助理（可实习）,2月9日,天津
6176,海信网络科技公司,10-15万/年,公共安全视频算法工程师,2月9日,青岛-崂山区
6177,海信网络科技公司,20-30万/年,公路业务专家,2月9日,青岛
6178,浙江贵仁信息科技股份有限公司武汉...,15-20万/年,Spark大数据开发工程师,2月9日,武汉-洪山区
6179,北京千锋互联科技有限公司,2.5-3万/月,python讲师（爬虫方向）,2月9日,北京
6180,北京千锋互联科技有限公司,0.8-1.2万/月,python项目助教,2月9日,北京
6181,北京千锋互联科技有限公司,1.5-2万/月,Python讲师,2月9日,北京
6182,北京千锋互联科技有限公司,3-4万/月,大数据讲师,2月9日,北京
6183,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,广州-天河区
6184,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,深圳-南山区
6185,海信网络科技公司,20-30万/年,视频智能分析专家（公共安全）,2月9日,青岛
6186,海信网络科技公司,20-35万/年,公路业务专家（工作地青岛）,2月9日,青岛
6187,厦门市巨龙信息科技有限公司,1-1.5万/月,数据分析工程师（厦门）,2月9日,厦门
6188,海信网络科技公司,20-30万/年,人工智能专家（城市交通信号）,2月9日,青岛
6189,上海吉贝克信息技术有限公司,1-2万/月,大数据应用开发工程师,2月9日,上海-杨浦区
6190,上海吉贝克信息技术有限公司,1.5-2.5万/月,数据挖掘工程师（银行）,2月9日,上海-浦东新区
6191,美团点评,2-2.5万/月,图像处理算法工程师/专家,2月9日,成都
6192,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,深圳
6193,宇态控股广东有限公司,40-60万/年,机器视觉算法专家,2月9日,异地招聘
6194,宇态控股广东有限公司,40-60万/年,机器视觉算法专家,2月9日,广州-越秀区
6195,北京千锋互联科技有限公司,0.8-1万/月,python助教,2月9日,深圳
6196,宇态控股广东有限公司,1-3万/月,算法工程师,2月9日,异地招聘
6197,上海吉贝克信息技术有限公司,0.8-1.6万/月,数据分析师/数据模型师,2月9日,上海
6198,武汉尚易星通科技有限公司,1.5-2万/月,图像算法研发经理,2月9日,武汉-江夏区
6199,广州思可企业管理咨询有限公司,3-4万/月,大数据开发/大数据专家,2月9日,异地招聘
6200,中国太平洋保险（集团）股份有限公司,12-40万/年,模型算法工程师（智能运维平台研发）,2月9日,上海-徐汇区
6201,游族网络,1.5-2.3万/月,高级游戏数据挖掘,2月9日,上海-徐汇区
6202,美团点评,2-2.5万/月,图像处理算法工程师/专家,2月9日,成都
6203,美团点评,2.5-3万/月,外卖资深数据挖掘工程师/专家（成都）,2月9日,成都
6204,美团点评,2.5-3万/月,外卖资深数据挖掘工程师/专家（成都）,2月9日,成都
6205,美团点评,2.5-3万/月,美团外卖补贴策略方向产品经理,2月9日,北京
6206,美团点评,2.5-3万/月,美团外卖广告算法高级工程师#4354,2月9日,北京
6207,美团点评,2.5-3万/月,数据挖掘工程师#2003,2月9日,上海
6208,美团点评,3-4万/月,数据仓库专家-流量分析组,2月9日,北京
6209,宇态控股广东有限公司,50-70万/年,高级算法工程师（人工智能）,2月9日,异地招聘
6210,宇态控股广东有限公司,1-1.5万/月,算法工程师（人工智能）(应届生）,2月9日,广州-越秀区
6211,宇态控股广东有限公司,80-100万/年,人工智能首席专家（年薪80-100万）,2月9日,异地招聘
6212,宇态控股广东有限公司,80-100万/年,人工智能首席专家（年薪80-100万）,2月9日,广州-越秀区
6213,北京千锋互联科技有限公司,2-3万/月,python讲师,2月9日,深圳-南山区
6214,游族网络,3-3.5万/月,大数据业务架构师,2月9日,上海-徐汇区
6215,游族网络,20-30万/年,大数据开发工程师,2月9日,上海-徐汇区
6216,游族网络,20-30万/年,高级大数据开发工程师,2月9日,上海-徐汇区
6217,vivo智能手机（维沃移动通信有限公...,2-4万/月,人工智能工程师,2月9日,深圳
6218,vivo智能手机（维沃移动通信有限公...,30-60万/年,深度学习算法工程师,2月9日,杭州
6219,兰州路特智能科技有限公司,10-15万/年,软件开发工程师,2月9日,兰州
6220,兰州路特智能科技有限公司,20-30万/年,高级软件开发工程师 (人工智能研究),2月9日,兰州
6221,广州医博信息技术有限公司,0.8-1.3万/月,助理研究员,2月9日,广州-越秀区
6222,广州医博信息技术有限公司,2-3万/月,大数据架构师,2月9日,广州-越秀区
6223,点点客信息技术股份有限公司,1.5-2万/月,数据挖掘经理,2月9日,上海-徐汇区
6224,南京联成科技发展股份有限公司,1-1.5万/月,大数据挖掘分析工程师,2月9日,南京
6225,北京千锋互联科技有限公司,1.5-2.5万/月,python讲师,2月9日,深圳
6226,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,重庆-九龙坡区
6227,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,杭州
6228,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,成都-武侯区
6229,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,青岛
6230,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,郑州-金水区
6231,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,武汉-洪山区
6232,vivo智能手机（维沃移动通信有限公...,1.5-2万/月,市场数据分析工程师,2月9日,异地招聘
6233,vivo智能手机（维沃移动通信有限公...,30-60万/年,Camera图像算法高级工程师,2月9日,异地招聘
6234,中国太平洋保险（集团）股份有限公司,15-30万/年,高级业务运维工程师(智能运维方向）,2月9日,上海-徐汇区
6235,北京莱博智环球科技有限公司,1.8-2.3万/月,（NLP）Language Engineer（台湾籍）,2月9日,香港
6236,北京莱博智环球科技有限公司,1.8-2.3万/月,(NLP)自然语言处理工程师（台湾籍）,2月9日,北京-朝阳区
6237,北京莱博智环球科技有限公司,1.5-2.3万/月,计算语言学家Computational Linguist,2月9日,北京-朝阳区
6238,杭州深绘智能科技有限公司,1.5-3万/月,爬虫开发工程师,2月9日,成都-双流区
6239,意礴科技（深圳）有限公司,0.8-1万/月,大数据工程师,2月9日,深圳-南山区
6240,意礴科技（深圳）有限公司,1-2.5万/月,大数据开发工程师,2月9日,深圳-南山区
6241,意礴科技（深圳）有限公司,1-2万/月,大数据工程师,2月9日,深圳-南山区
6242,深圳市长亮科技股份有限公司,0.7-1万/月,Python 数据挖掘工程师（互联网银行）,2月9日,成都
6243,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,长沙-岳麓区
6244,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,长沙-岳麓区
6245,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,西安
6246,北京千锋互联科技有限公司,2.5-3万/月,python讲师,2月9日,哈尔滨-松北区
6247,vivo智能手机（维沃移动通信有限公...,1.5-3万/月,自动化测试工程师,2月9日,深圳-福田区
6248,vivo智能手机（维沃移动通信有限公...,6-8千/月,人工智能实习生-语音识别方向,2月9日,深圳-福田区
6249,深圳市长亮科技股份有限公司,0.7-1.4万/月,大数据应用开发工程师,2月9日,北京-西城区
6250,湖南星汉数智科技有限公司,1-1.5万/月,数据挖掘工程师（双休+五险一金）,2月9日,长沙-岳麓区
6251,深圳市长亮科技股份有限公司,1-1.5万/月,高级数据库/ETL开发工程师（金融BI/大数据）,2月9日,异地招聘
6252,深圳市长亮科技股份有限公司,1-1.5万/月,高级数据库/ETL开发工程师（金融BI/大数据）,2月9日,异地招聘
6253,深圳市长亮科技股份有限公司,1-1.5万/月,高级数据库/ETL开发工程师（金融BI/大数据）,2月9日,上海
6254,深圳市长亮科技股份有限公司,0.5-1.5万/月,SAS数据分析 数据挖掘岗,2月9日,重庆-渝北区
6255,福建省汽车工业集团云度新能源汽车...,0.8-2万/月,深度学习算法工程师,2月9日,异地招聘
6256,福建省汽车工业集团云度新能源汽车...,0.8-2万/月,深度学习算法工程师,2月9日,异地招聘
6257,北京亿信华辰软件有限责任公司,6-8千/月,算法工程师（应届）,2月9日,武汉
6258,福建省汽车工业集团云度新能源汽车...,0.8-2万/月,深度学习算法工程师,2月9日,异地招聘
6259,福建省汽车工业集团云度新能源汽车...,0.8-2万/月,深度学习算法工程师,2月9日,异地招聘
6260,广州图匠数据科技有限公司,1-1.5万/月,项目经理,2月9日,异地招聘
6261,广州图匠数据科技有限公司,1-2万/月,项目经理,2月9日,广州-海珠区
6262,浙江星嘉合科技有限公司,3-4万/月,C++架构师,2月9日,杭州-西湖区
6263,北京腾信软创科技股份有限公司,1.5-2万/月,大数据工程师,2月9日,上海-浦东新区
6264,北京腾信软创科技股份有限公司,1-2万/月,大数据工程师,2月9日,上海-浦东新区
6265,北京腾信软创科技股份有限公司,1-2万/月,大数据工程师,2月9日,上海-浦东新区
6266,北京腾信软创科技股份有限公司,1-1.5万/月,大数据工程师,2月9日,上海-浦东新区
6267,北京腾信软创科技股份有限公司,3-4万/月,高级数据挖掘工程师,2月9日,深圳-龙岗区
6268,信用飞/首付游,1-1.5万/月,Java开发工程师,2月9日,上海-徐汇区
6269,深圳百诺国际生命科技有限公司,1.5-3.5万/月,自然语言处理工程师(高级),2月9日,深圳-南山区
6270,广州优亿信息科技有限公司,0.5-1万/月,Python开发工程师,2月9日,长沙
6271,广州优亿信息科技有限公司,1-2万/月,算法工程师,2月9日,广州
6272,广州优亿信息科技有限公司,0.8-1.5万/月,Java开发工程师（长沙）,2月9日,长沙
6273,西安必特思维软件有限公司,0.8-1.5万/月,建模工程师,2月9日,成都
6274,北京腾信软创科技股份有限公司,0.8-1.2万/月,Linux C++开发工程师,2月9日,北京-海淀区
6275,绿瘦国际集团（香港）公司,1.5-3万/月,数据平台高级经理,2月9日,广州-荔湾区
6276,上海洋码头网络技术有限公司,2.5-4万/月,搜索/推荐工程师,2月9日,上海-静安区
6277,上海洋码头网络技术有限公司,1.5-2.5万/月,数据挖掘/算法工程师,2月9日,上海-静安区
6278,北京腾信软创科技股份有限公司,2-2.5万/月,数据挖掘工程师,2月9日,北京-顺义区
6279,北京教培师训网络科技股份有限公司,1.5-2万/月,高级语音识别工程师,2月9日,北京
6280,中电海康集团有限公司,30-50万/年,算法工程师,2月9日,杭州-余杭区
6281,西安必特思维软件有限公司,0.7-1.4万/月,建模分析师,2月9日,成都
6282,北京非常满意科技有限公司,1.5-2万/月,图像处理研发工程师,2月9日,广州-天河区
6283,岗岭集团(1药网),3-4万/月,BI经理,2月9日,上海-浦东新区
6284,广州奥伦治信息科技有限公司,1.5-1.8万/月,图像处理研发工程师-2018校园招聘,2月9日,广州-天河区
6285,广州奥伦治信息科技有限公司,7-9千/月,图像处理助理研发工程师,2月9日,广州-天河区
6286,浙江艾罗网络能源技术有限公司,0.7-1.5万/月,算法工程师,2月9日,武汉-洪山区
6287,竹间智能科技（上海）有限公司,80-100万/年,算法总监,2月9日,上海
6288,竹间智能科技（上海）有限公司,1.8-4万/月,Python开发工程师,2月9日,上海
6289,竹间智能科技（上海）有限公司,1.8-4万/月,C开发工程师,2月9日,上海
6290,竹间智能科技（上海）有限公司,1.8-4万/月,C++开发工程师,2月9日,上海
6291,竹间智能科技（上海）有限公司,2-6万/月,自然语言处理专家,2月9日,上海
6292,广州奥伦治信息科技有限公司,0.8-1.5万/月,图像处理助理研发工程师,2月9日,广州-天河区
6293,广州奥伦治信息科技有限公司,1.5-2万/月,图像处理研发工程师,2月9日,广州-天河区
6294,上海众调信息科技有限公司,1-2万/月,高级数据分析建模工程师,2月9日,上海-杨浦区
6295,上海众调信息科技有限公司,1.5-2万/月,大数据平台经理,2月9日,上海-杨浦区
6296,汇金智融（北京）科技有限公司,0.9-1.8万/月,软件开发工程师,2月9日,深圳-南山区
6297,汇金智融（北京）科技有限公司,0.8-1.8万/月,大数据,2月9日,深圳-南山区
6298,竹间智能科技（上海）有限公司,1.8-4万/月,Java开发工程师,2月9日,上海
6299,竹间智能科技（上海）有限公司,2-4万/月,全栈工程师,2月9日,上海
6300,竹间智能科技（上海）有限公司,2-5万/月,技术研发工程师,2月9日,上海
6301,竹间智能科技（上海）有限公司,30-80万/年,语音识别工程师,2月9日,上海
6302,竹间智能科技（上海）有限公司,20-60万/年,算法工程师,2月9日,上海
6303,北京禾壮慧农科技发展有限公司,2-3万/月,AI人工智能高级工程师,2月9日,北京-昌平区
6304,北京禾壮慧农科技发展有限公司,1.5-2万/月,深度学习工程师,2月9日,北京-昌平区
6305,深圳市乐易网络股份有限公司,3-4万/月,资深数据分析工程师,2月9日,深圳-南山区
6306,深圳市乐易网络股份有限公司,1.8-3万/月,数据分析工程师,2月9日,深圳-南山区
6307,深圳市乐易网络股份有限公司,2-4万/月,资深软件开发工程师,2月9日,深圳-南山区
6308,深圳市乐易网络股份有限公司,3-6万/月,数据挖掘,2月9日,深圳-南山区
6309,深圳市乐易网络股份有限公司,2-4万/月,资深软件开发工程师,2月9日,深圳-南山区
6310,深圳市乐易网络股份有限公司,3-6万/月,数据挖掘,2月9日,深圳-南山区
6311,深圳市乐易网络股份有限公司,3-4万/月,资深数据分析工程师J10076,2月9日,深圳-南山区
6312,深圳市乐易网络股份有限公司,2-4万/月,资深软件开发工程师,2月9日,深圳-南山区
