,sallary,location,duty,name,time
2424,30-60万/月,杭州,塑料制品高工,杭州海越国际货运代理有限公司,1月4日
2425,6000元/天,深圳-宝安区,塑胶部QC,深圳市友泰福华精工模具有限公司,1月4日
2426,60-80万/年,异地招聘,集团高管(副总裁级),航天凯天环保科技股份有限公司,1月4日
2427,7-12万/月,南京,整木设计师,南京市建邺区山硕昌建材经营部,1月3日
2428,5-10万/月,深圳-龙岗区,平安优才主管,中国平安人寿保险股份有限公司深圳...,1月3日
2429,100-200万/年,南昌,资本运营中心总经理,正邦集团有限公司,1月3日
2430,100万以上/年,异地招聘,首席财务官,深圳市保利物业管理集团有限公司,1月3日
2431,100万以上/年,杭州,分公司/财富中心总经理,恒天财富浙江大区,1月3日
2432,5-7万/月,异地招聘,设计副总监（深莞惠区域）,新城控股集团广州公司,1月3日
2433,100万以上/年,上海-杨浦区,NLP首席技术官,上海谦讯网络科技股份有限公司,1月3日
2434,5-7万/月,北京,华彬信息公司-副总裁,华彬集团,1月3日
2435,60-80万/年,海口,财富中心总经理,恒天财富海口分公司,1月3日
2436,60-80万/年,深圳-福田区,分公司总经理,恒天财富深圳第五分公司,1月3日
2437,5-8万/月,上海-长宁区,Head of Sales_BU FM_NEA东北亚功能材料销售总监,科莱恩化工（中国）有限公司 Clar...,1月3日
2438,5-7万/月,上海-浦东新区,人力资源总监,天府管理（集团）有限公司,1月3日
2439,2800元/天,上海,急聘，急聘 IT business 制造业为流程分析顾问,杭州迈泰科技有限公司,1月3日
2440,100万以上/年,上海,Senior Director,伟创力管理（上海）有限公司,1月3日
2441,5-8万/月,北京-海淀区,保健品会销总监,北京中健康乐医疗科技有限公司,1月3日
2442,100万以上/年,上海,招募合伙人（酒水饮料类）,上海胤灿实业有限公司,1月3日
2443,100万以上/年,广州,总经理,广州逸格美容设备进出口有限公司,1月3日
2444,7-10万/月,广州-天河区,互联网转型咨询合伙人,广东普道投资管理有限公司,1月3日
2445,80-100万/年,异地招聘,外资养老康复中心护理院总经理,成都渤锐桥企业管理咨询有限公司,1月3日
2446,100万以上/年,上海,合伙人,梵茂投资（上海）有限公司,1月3日
2447,60-80万/年,深圳-南山区,副总经理/副总裁,深圳市进化生活设计咨询顾问有限公司,1月3日
2448,5-7万/月,深圳,投资副总裁,天九共享控股集团有限公司,1月3日
2449,80-100万/年,拉萨,美容院经理,东莞市睿沅企业管理咨询有限公司,1月3日
2450,100万以上/年,常州,百万诚聘-城市合伙-郑州,江苏峰度控股集团有限公司,1月3日
2451,7-10万/月,上海-浦东新区,细胞生物学和抗体研究总监,三生国健药业（上海）股份有限公司,1月3日
2452,12-20万/月,上海-浦东新区,合规部经理,浙江新吉奥控股集团有限公司,1月3日
2453,60-80万/年,嘉兴,法务总监,山水文园投资集团有限责任公司,1月3日
2454,60-100万/年,深圳,芯片总监,深圳登岛网络科技有限公司,1月2日
2455,5-7万/月,异地招聘,营销总监-杭州项目公司（工作地杭州）,路劲地产集团上海公司,1月2日
2456,60-80万/年,异地招聘,投融资副总经理（北京）,上海瑞南企业发展集团有限公司,12月29日
2457,60-100万/年,上海,区域合约总监（绿地长岛项目）,绿地集团房地产事业二部,12月21日
2458,60-80万/年,异地招聘,项目总,山东新鸥鹏地产有限公司,1月2日
2459,60-80万/年,上海-浦东新区,销售总监,上海财翼金融信息服务有限公司,1月2日
2460,4000元/天,深圳-宝安区,功能维修,深圳市原道数码电子有限公司,1月2日
2461,80-100万/年,广州-天河区,医院院长,广东海印集团股份有限公司,1月2日
2462,10万以上/月,广州,高尔夫销售合伙人,广州友博高尔夫运动管理有限公司,1月2日
2463,500元/小时,上海-杨浦区,教研人员（专***均可）,上海德才教育培训中心,1月2日
2464,7-10万/月,合肥,设计部经理（园林景观施工图设计）,安徽艺林环境工程有限公司,12月29日
2465,5-7万/月,南昌,总经理J10646,上海龙旗科技股份有限公司,12月29日
2466,5-7万/月,北京-朝阳区,合伙人,润谷东方（北京）国际投资有限责任...,12月29日
2467,100-200万/年,沈阳,销售公司总经理,辽宁缘泰石油化工有限公司,12月29日
2468,10万以上/月,东莞-东城区,招商总经理,广东唯好商贸有限公司,12月29日
2469,80-100万/年,深圳,电商负责人,深圳市鑫立元五金塑胶有限公司,12月29日
2470,5-7万/月,上海-黄浦区,CHO（副总裁）,上海时代光华教育发展有限公司,12月29日
2471,5-7万/月,深圳-龙岗区,商业总经理/福田,北京外企德科人力资源服务深圳有限...,12月21日
2472,80-100万/年,西安,成本副总,西安聚贤企业管理咨询有限公司,12月21日
2473,60-80万/年,北京-海淀区,销售-创新业务,曙光信息产业股份有限公司,12月21日
2474,300元/小时,大连-甘井子区,围棋教师,大连甘井子新起点英语培训学校,12月21日
2475,30-50万/月,南京,省总/省级大包合作伙伴,江苏华冠生物技术股份有限公司,12月21日
2476,100万以上/年,杭州-拱墅区,合伙人/CEO/总经理/渠道总监/创业,杭州四为信息技术有限公司,12月21日
2477,100万以上/年,深圳,南宁分公司总经理,深圳市中联建工程项目管理有限公司,12月21日
2478,100万以上/年,楚雄,股份公司总经理,云南中金联科技股份有限公司,12月21日
2479,5-7万/月,东莞,板房师傅,东莞市至潮手袋有限公司,1月2日
2480,100-150万/年,苏州,"Regional Accounting Director, Asia Pacific",华尔特人才咨询（上海）有限公司,1月2日
2481,80-100万/年,深圳-南山区,产业园区负责人,中国南山开发（集团）股份有限公司,1月2日
2482,80-100万/年,深圳,存储技术专家,广州市睿培企业管理咨询有限公司,1月2日
2483,25-45万/月,杭州-拱墅区,凤凰网浙江站策划部总监,浙江易邦旅业传媒有限公司,1月2日
2484,60-80万/年,北京,人力副总裁,五洲全新医药有限公司,1月2日
2485,7-10万/月,深圳-南山区,营建经理,深圳市日日香海岸城餐饮管理有限公司,1月2日
2486,10万以上/月,杭州-西湖区,财富总监,民生财富投资管理有限公司,12月26日
2487,7-10万/月,上海-松江区,模具加工编程,上海九池精密模具有限公司,12月29日
2488,5-7万/月,上海-长宁区,工程总监,上海荣光实业有限公司,12月29日
2489,5-7万/月,北京-大兴区,项目副总监（亦庄工程机械）,北京骏马东方机械设备有限公司,12月29日
2490,100万以上/年,深圳-龙华新区,项目合伙人,深圳六盈资产管理有限公司,12月28日
2491,10万以上/月,上海-嘉定区,再也不用飞单了，邀你当老板（轻松月入十万）,上海纽港资产管理有限公司,12月28日
2492,10万以上/月,上海-嘉定区,免费提供平台，让你当老板（轻松月入十万）,上海恩德丽斯实业有限公司,12月28日
2493,15-30万/月,深圳-南山区,基金产品经理,深圳市招银前海金融资产交易中心有...,12月28日
2494,100万以上/年,北京-朝阳区,首席科学家(000989),国美控股集团,12月28日
2495,100万以上/年,北京-朝阳区,草根形象代言人,北京核桃净然科技有限公司,12月21日
2496,6-9万/月,中山,牛仔跟单,宁波博洋服饰集团有限公司,12月21日
2497,100万以上/年,北京-平谷区,GM(General Manager)总经理,诺文科风机（北京）有限公司,12月21日
2498,10000元/天,成都-锦江区,足彩分析师,上海林科体育发展有限公司,12月20日
2499,60-100万/年,北京,中国区招生总监,新加坡东亚管理学院,12月20日
2500,300元/小时,广州-天河区,初冬来袭恋人未满外套试衣,广州市欧最服装有限公司,12月20日
2501,5-7万/月,北京-海淀区,市场总监J10065,碧生源控股有限公司,1月2日
2502,80-100万/年,广州-天河区,财富管理合伙人,中天汇富基金管理有限公司,1月2日
2503,7-10万/月,苏州-工业园区,CFO(集成板块）,协鑫集成科技股份有限公司,1月2日
2504,10万以上/月,沈阳-铁西区,维修学徒,沈阳德健物业管理有限公司,1月2日
2505,60-80万/年,异地招聘,企业文化总监,广州市睿培企业管理咨询有限公司,1月2日
2506,260-300万/年,异地招聘,品牌副总裁,泉州仁为企业管理咨询有限公司,1月1日
2507,5-7万/月,济南,美业合伙人创业人,济南微商网络科技有限公司,1月1日
2508,50-70万/月,上海-浦东新区,集团信息总监,万丰锦源控股集团有限公司,1月1日
2509,60-80万/年,上海,IT行业销售总监,博彦科技股份有限公司,12月26日
2510,60-80万/年,异地招聘,分公司总经理,深圳市青橙子科技有限公司,12月26日
2511,10万以上/月,荆州,Worldwide Agents(all country available now）,湖北脉电科技有限公司,12月26日
2512,100万以上/年,异地招聘,总规划负责人,深圳市三和广告有限公司,12月26日
2513,10万以上/月,天津-西青区,合作,天津雅泉工贸有限公司,12月26日
2514,5-7万/月,异地招聘,团购副理,南雄市润民商业有限公司,12月26日
2515,100万以上/年,上海-浦东新区,材料经理,上海腾龙设计装饰有限公司,12月26日
2516,60-80万/年,上海-浦东新区,子公司总经理,上海聚通装饰集团有限公司,12月26日
2517,10-18万/月,广州-越秀区,听力口语教师（国外部）,广州新东方学校,12月28日
2518,7-10万/月,合肥,培训负责人--宿州、亳州平台,泛华金融控股集团安徽分公司,12月28日
2519,60-80万/年,异地招聘,商管总经理（柳州）,南京宏图商业管理有限公司,12月28日
2520,7-10万/月,异地招聘,工业设计副总经理,东莞微领生物科技有限公司,12月28日
2521,10万以上/月,重庆-渝中区,区域负责人,重庆中鼎会计师事务所有限责任公司,12月28日
2522,60-80万/年,异地招聘,项目总,浙江精工建设集团有限公司,12月28日
2523,5-7万/月,哈尔滨,副总（无限晋升空间）收入不封顶,中融国际信托有限公司,12月28日
2524,60-80万/年,南昌,产业金融部负责人,江西裕民银行筹备组,12月28日
2525,60-80万/年,南京-鼓楼区,新媒体运营/推广,江苏泛资城市建设股份有限公司,12月20日
2526,100万以上/年,异地招聘,电商事业部总经理,中航国际矿产资源有限公司,12月20日
2527,5-7.5万/月,异地招聘,投资总监,广州黑洞投资有限公司,12月20日
2528,10万以上/月,宁波-慈溪市,安装管理员,慈溪众安房地产开发有限公司,12月20日
2529,7-10万/月,义乌,寿险业务协同经理,广发银行股份有限公司金华分行,12月20日
2530,5-7万/月,郑州,嵩山科创基金投资运营部总经理,中智河南经济技术合作有限公司,12月20日
2531,7-10万/月,上海-松江区,薪资稳定8千到1万,上海鑫易投资有限公司,12月31日
2532,10万以上/月,广州,广东卫视栏目组诚招冠名赞助,广州佲家传媒有限公司,12月31日
2533,5-10万/月,异地招聘,ACCA国际注册会计师,北京万悦置业有限公司,12月31日
2534,7-10万/月,北京-朝阳区,Director/Tax Counsel,辉瑞制药有限公司,12月31日
2535,5-7万/月,苏州,"Sr. Verification Manager, MR",飞利浦（中国）投资有限公司 Phil...,12月31日
2536,60-80万/年,异地招聘,Country Manager China,苏州工业园区高级人才咨询有限公司,12月31日
2537,60-80万/年,重庆,区域副总经理/总经理,绿地集团重庆置业有限公司,12月31日
2538,80-100万/年,异地招聘,淮安分公司总经理,苏州吉人高新材料股份有限公司,12月30日
2539,80-100万/年,上海-虹口区,完美创业合作者,中国人寿保险股份有限公司上海市分...,12月26日
2540,10万以上/月,深圳-南山区,房地产总经理（猎头代招）,深圳康瑞杰科技有限公司,12月25日
2541,5-7万/月,杭州-西湖区,分公司总经理,上海蓝恋实业有限公司,12月25日
2542,10万以上/月,异地招聘,自然语言处理专家,嘉兴安越企业管理咨询有限公司,12月25日
2543,80-150万/年,深圳,投资拓展副总裁（地产公司）,深圳市泰富华天峦湖置业有限公司,12月25日
2544,60-80万/年,北京-丰台区,战略销售（央企行业开拓）,拓维集团,12月25日
2545,80-100万/年,异地招聘,浙江区域培训副总经理（或合伙人）,温州世弘投资管理合伙企业(有限合伙),12月25日
2546,7-10万/月,重庆-渝中区,销售（梵尼洛芙珠宝旗舰店代招）,重庆博科世包装制品有限公司,12月28日
2547,100万以上/年,深圳-福田区,渠道合作总监,深圳前海小康资本管理有限公司,12月28日
2548,5-7万/月,杭州,副总裁/副总经理,杭州展耀企业管理咨询有限公司,12月27日
2549,5-10万/月,南京-雨花台区,CTO,中兴飞流信息科技有限公司,12月27日
2550,60-80万/年,北京-海淀区,创新业务部总监,中国银河证券股份有限公司北京阜成...,12月27日
2551,5-7万/月,异地招聘,泰仁（深圳）律所执行主任,四川泰仁律师事务所,12月27日
2552,100万以上/年,苏州-工业园区,金红叶中国Quality Control Head,金光纸业（中国）投资有限公司（A...,12月27日
2553,100万以上/年,异地招聘,招区域代理（畜牧环保产业）,广东明镜生物科技有限公司,12月27日
2554,5-7万/月,成都,整形医院院长,成都琢雅时尚生物科技有限公司,12月20日
